Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-11-01,13,2,LZ_WEST,LZEW,21.92
2024-11-01,13,3,LZ_WEST,LZEW,22.04
2024-11-01,13,4,LZ_WEST,LZEW,21.91
2024-11-01,14,1,LZ_WEST,LZEW,21.66
2024-11-01,14,2,LZ_WEST,LZEW,21.23
2024-11-01,14,3,LZ_WEST,LZEW,20.83
2024-11-01,14,4,LZ_WEST,LZEW,20.63
2024-11-01,15,1,LZ_WEST,LZEW,20.56
2024-11-01,15,2,LZ_WEST,LZEW,21.56
2024-11-01,15,3,LZ_WEST,LZEW,21.58
2024-11-01,15,4,LZ_WEST,LZEW,21.70
2024-11-01,16,1,LZ_WEST,LZEW,21.09
2024-11-01,16,2,LZ_WEST,LZEW,21.46
2024-11-01,16,3,LZ_WEST,LZEW,22.39
2024-11-01,16,4,LZ_WEST,LZEW,21.77
2024-11-01,17,1,LZ_WEST,LZEW,20.97
2024-11-01,17,2,LZ_WEST,LZEW,20.64
2024-11-01,17,3,LZ_WEST,LZEW,20.52
2024-11-01,17,4,LZ_WEST,LZEW,20.68
2024-11-01,18,1,LZ_WEST,LZEW,20.81
2024-11-01,18,2,LZ_WEST,LZEW,21.57
2024-11-01,18,3,LZ_WEST,LZEW,21.83
2024-11-01,18,4,LZ_WEST,LZEW,27.27
2024-11-01,19,1,LZ_WEST,LZEW,22.50
2024-11-01,19,2,LZ_WEST,LZEW,24.05
2024-11-01,19,3,LZ_WEST,LZEW,46.39
2024-11-01,19,4,LZ_WEST,LZEW,58.46
2024-11-01,20,1,LZ_WEST,LZEW,38.96
2024-11-01,20,2,LZ_WEST,LZEW,22.09
2024-11-01,20,3,LZ_WEST,LZEW,21.72
2024-11-01,20,4,LZ_WEST,LZEW,22.52
2024-11-01,21,1,LZ_WEST,LZEW,33.67
2024-11-01,21,2,LZ_WEST,LZEW,34.53
2024-11-01,21,3,LZ_WEST,LZEW,33.76
2024-11-01,21,4,LZ_WEST,LZEW,35.45
2024-11-01,22,1,LZ_WEST,LZEW,36.48
2024-11-01,22,2,LZ_WEST,LZEW,35.19
2024-11-01,22,3,LZ_WEST,LZEW,35.48
2024-11-01,22,4,LZ_WEST,LZEW,35.19
2024-11-01,23,1,LZ_WEST,LZEW,39.50
2024-11-01,23,2,LZ_WEST,LZEW,40.27
2024-11-01,23,3,LZ_WEST,LZEW,41.49
2024-11-01,23,4,LZ_WEST,LZEW,39.31
2024-11-01,24,1,LZ_WEST,LZEW,41.71
2024-11-01,24,2,LZ_WEST,LZEW,40.70
2024-11-01,24,3,LZ_WEST,LZEW,39.48
2024-11-01,24,4,LZ_WEST,LZEW,37.88
2024-11-02,1,1,LZ_WEST,LZEW,51.09
2024-11-02,1,2,LZ_WEST,LZEW,26.43
2024-11-02,1,3,LZ_WEST,LZEW,35.18
2024-11-02,1,4,LZ_WEST,LZEW,32.05
2024-11-02,2,1,LZ_WEST,LZEW,32.46
2024-11-02,2,2,LZ_WEST,LZEW,32.63
2024-11-02,2,3,LZ_WEST,LZEW,29.04
2024-11-02,2,4,LZ_WEST,LZEW,27.59
2024-11-02,3,1,LZ_WEST,LZEW,33.30
2024-11-02,3,2,LZ_WEST,LZEW,31.14
2024-11-02,3,3,LZ_WEST,LZEW,31.93
2024-11-02,3,4,LZ_WEST,LZEW,31.72
2024-11-02,4,1,LZ_WEST,LZEW,34.52
2024-11-02,4,2,LZ_WEST,LZEW,35.33
2024-11-02,4,3,LZ_WEST,LZEW,36.46
2024-11-02,4,4,LZ_WEST,LZEW,35.46
2024-11-02,5,1,LZ_WEST,LZEW,36.39
2024-11-02,5,2,LZ_WEST,LZEW,36.61
2024-11-02,5,3,LZ_WEST,LZEW,33.95
2024-11-02,5,4,LZ_WEST,LZEW,24.42
2024-11-02,6,1,LZ_WEST,LZEW,19.73
2024-11-02,6,2,LZ_WEST,LZEW,27.22
2024-11-02,6,3,LZ_WEST,LZEW,27.44
2024-11-02,6,4,LZ_WEST,LZEW,21.54
2024-11-02,7,1,LZ_WEST,LZEW,19.60
2024-11-02,7,2,LZ_WEST,LZEW,21.48
2024-11-02,7,3,LZ_WEST,LZEW,20.56
2024-11-02,7,4,LZ_WEST,LZEW,21.51
2024-11-02,8,1,LZ_WEST,LZEW,20.90
2024-11-02,8,2,LZ_WEST,LZEW,21.28
2024-11-02,8,3,LZ_WEST,LZEW,22.99
2024-11-02,8,4,LZ_WEST,LZEW,25.06
2024-11-02,9,1,LZ_WEST,LZEW,29.35
2024-11-02,9,2,LZ_WEST,LZEW,29.56
2024-11-02,9,3,LZ_WEST,LZEW,27.82
2024-11-02,9,4,LZ_WEST,LZEW,25.42
2024-11-02,10,1,LZ_WEST,LZEW,26.49
2024-11-02,10,2,LZ_WEST,LZEW,24.25
2024-11-02,10,3,LZ_WEST,LZEW,21.59
2024-11-02,10,4,LZ_WEST,LZEW,19.47
2024-11-02,11,1,LZ_WEST,LZEW,18.07
2024-11-02,11,2,LZ_WEST,LZEW,17.27
2024-11-02,11,3,LZ_WEST,LZEW,16.34
2024-11-02,11,4,LZ_WEST,LZEW,13.48
2024-11-02,12,1,LZ_WEST,LZEW,12.51
2024-11-02,12,2,LZ_WEST,LZEW,17.29
2024-11-02,12,3,LZ_WEST,LZEW,15.31
2024-11-02,12,4,LZ_WEST,LZEW,19.02
2024-11-02,13,1,LZ_WEST,LZEW,17.93
2024-11-02,13,2,LZ_WEST,LZEW,16.81
2024-11-02,13,3,LZ_WEST,LZEW,20.52
2024-11-02,13,4,LZ_WEST,LZEW,21.28
2024-11-02,14,1,LZ_WEST,LZEW,17.12
2024-11-02,14,2,LZ_WEST,LZEW,20.04
2024-11-02,14,3,LZ_WEST,LZEW,20.15
2024-11-02,14,4,LZ_WEST,LZEW,19.88
2024-11-02,15,1,LZ_WEST,LZEW,15.85
2024-11-02,15,2,LZ_WEST,LZEW,15.54
2024-11-02,15,3,LZ_WEST,LZEW,17.02
2024-11-02,15,4,LZ_WEST,LZEW,13.31
2024-11-02,16,1,LZ_WEST,LZEW,12.73
2024-11-02,16,2,LZ_WEST,LZEW,8.26
2024-11-02,16,3,LZ_WEST,LZEW,6.48
2024-11-02,16,4,LZ_WEST,LZEW,3.60
2024-11-02,17,1,LZ_WEST,LZEW,2.05
2024-11-02,17,2,LZ_WEST,LZEW,3.73
2024-11-02,17,3,LZ_WEST,LZEW,4.45
2024-11-02,17,4,LZ_WEST,LZEW,5.63
2024-11-02,18,1,LZ_WEST,LZEW,4.15
2024-11-02,18,2,LZ_WEST,LZEW,3.68
2024-11-02,18,3,LZ_WEST,LZEW,9.25
2024-11-02,18,4,LZ_WEST,LZEW,28.58
2024-11-02,19,1,LZ_WEST,LZEW,18.46
2024-11-02,19,2,LZ_WEST,LZEW,22.06
2024-11-02,19,3,LZ_WEST,LZEW,27.30
2024-11-02,19,4,LZ_WEST,LZEW,29.62
2024-11-02,20,1,LZ_WEST,LZEW,26.75
2024-11-02,20,2,LZ_WEST,LZEW,26.33
2024-11-02,20,3,LZ_WEST,LZEW,23.39
2024-11-02,20,4,LZ_WEST,LZEW,27.30
2024-11-02,21,1,LZ_WEST,LZEW,32.10
2024-11-02,21,2,LZ_WEST,LZEW,29.81
2024-11-02,21,3,LZ_WEST,LZEW,29.46
2024-11-02,21,4,LZ_WEST,LZEW,28.47
2024-11-02,22,1,LZ_WEST,LZEW,25.79
2024-11-02,22,2,LZ_WEST,LZEW,26.30
2024-11-02,22,3,LZ_WEST,LZEW,26.54
2024-11-02,22,4,LZ_WEST,LZEW,25.94
2024-11-02,23,1,LZ_WEST,LZEW,26.06
2024-11-02,23,2,LZ_WEST,LZEW,28.62
2024-11-02,23,3,LZ_WEST,LZEW,29.43
2024-11-02,23,4,LZ_WEST,LZEW,29.99
2024-11-02,24,1,LZ_WEST,LZEW,29.29
2024-11-02,24,2,LZ_WEST,LZEW,29.44
2024-11-02,24,3,LZ_WEST,LZEW,30.22
2024-11-02,24,4,LZ_WEST,LZEW,31.21
2024-11-03,1,1,LZ_WEST,LZEW,39.44
2024-11-03,1,2,LZ_WEST,LZEW,38.76
2024-11-03,1,3,LZ_WEST,LZEW,36.51
2024-11-03,1,4,LZ_WEST,LZEW,27.94
2024-11-03,2,1,LZ_WEST,LZEW,23.48
2024-11-03,2,2,LZ_WEST,LZEW,26.61
2024-11-03,2,3,LZ_WEST,LZEW,25.01
2024-11-03,2,4,LZ_WEST,LZEW,22.39
2024-11-03,2,1,LZ_WEST,LZEW,28.34
2024-11-03,2,2,LZ_WEST,LZEW,22.50
2024-11-03,2,3,LZ_WEST,LZEW,21.60
2024-11-03,2,4,LZ_WEST,LZEW,19.23
2024-11-03,3,1,LZ_WEST,LZEW,21.03
2024-11-03,3,2,LZ_WEST,LZEW,18.94
2024-11-03,3,3,LZ_WEST,LZEW,19.39
2024-11-03,3,4,LZ_WEST,LZEW,18.48
2024-11-03,4,1,LZ_WEST,LZEW,20.24
2024-11-03,4,2,LZ_WEST,LZEW,21.16
2024-11-03,4,3,LZ_WEST,LZEW,20.58
2024-11-03,4,4,LZ_WEST,LZEW,22.36
2024-11-03,5,1,LZ_WEST,LZEW,24.77
2024-11-03,5,2,LZ_WEST,LZEW,25.12
2024-11-03,5,3,LZ_WEST,LZEW,24.78
2024-11-03,5,4,LZ_WEST,LZEW,24.80
2024-11-03,6,1,LZ_WEST,LZEW,24.79
2024-11-03,6,2,LZ_WEST,LZEW,23.56
2024-11-03,6,3,LZ_WEST,LZEW,22.78
2024-11-03,6,4,LZ_WEST,LZEW,25.46
2024-11-03,7,1,LZ_WEST,LZEW,20.47
2024-11-03,7,2,LZ_WEST,LZEW,21.87
2024-11-03,7,3,LZ_WEST,LZEW,23.45
2024-11-03,7,4,LZ_WEST,LZEW,24.26
2024-11-03,8,1,LZ_WEST,LZEW,22.97
2024-11-03,8,2,LZ_WEST,LZEW,24.62
2024-11-03,8,3,LZ_WEST,LZEW,24.60
2024-11-03,8,4,LZ_WEST,LZEW,24.25
2024-11-03,9,1,LZ_WEST,LZEW,20.20
2024-11-03,9,2,LZ_WEST,LZEW,17.14
2024-11-03,9,3,LZ_WEST,LZEW,14.55
2024-11-03,9,4,LZ_WEST,LZEW,15.12
2024-11-03,10,1,LZ_WEST,LZEW,16.19
2024-11-03,10,2,LZ_WEST,LZEW,12.04
2024-11-03,10,3,LZ_WEST,LZEW,7.11
2024-11-03,10,4,LZ_WEST,LZEW,2.49
2024-11-03,11,1,LZ_WEST,LZEW,3.11
2024-11-03,11,2,LZ_WEST,LZEW,4.20
2024-11-03,11,3,LZ_WEST,LZEW,14.04
2024-11-03,11,4,LZ_WEST,LZEW,9.29
2024-11-03,12,1,LZ_WEST,LZEW,5.27
2024-11-03,12,2,LZ_WEST,LZEW,5.21
2024-11-03,12,3,LZ_WEST,LZEW,5.77
2024-11-03,12,4,LZ_WEST,LZEW,4.10
2024-11-03,13,1,LZ_WEST,LZEW,18.65
2024-11-03,13,2,LZ_WEST,LZEW,14.96
2024-11-03,13,3,LZ_WEST,LZEW,4.30
2024-11-03,13,4,LZ_WEST,LZEW,8.21
2024-11-03,14,1,LZ_WEST,LZEW,19.49
2024-11-03,14,2,LZ_WEST,LZEW,19.98
2024-11-03,14,3,LZ_WEST,LZEW,12.82
2024-11-03,14,4,LZ_WEST,LZEW,13.48
2024-11-03,15,1,LZ_WEST,LZEW,8.23
2024-11-03,15,2,LZ_WEST,LZEW,13.39
2024-11-03,15,3,LZ_WEST,LZEW,20.04
2024-11-03,15,4,LZ_WEST,LZEW,25.93
2024-11-03,16,1,LZ_WEST,LZEW,23.61
2024-11-03,16,2,LZ_WEST,LZEW,20.16
2024-11-03,16,3,LZ_WEST,LZEW,18.21
2024-11-03,16,4,LZ_WEST,LZEW,24.30
2024-11-03,17,1,LZ_WEST,LZEW,21.64
2024-11-03,17,2,LZ_WEST,LZEW,27.14
2024-11-03,17,3,LZ_WEST,LZEW,34.13
2024-11-03,17,4,LZ_WEST,LZEW,66.58
2024-11-03,18,1,LZ_WEST,LZEW,81.59
2024-11-03,18,2,LZ_WEST,LZEW,62.94
2024-11-03,18,3,LZ_WEST,LZEW,63.92
2024-11-03,18,4,LZ_WEST,LZEW,79.13
2024-11-03,19,1,LZ_WEST,LZEW,128.09
2024-11-03,19,2,LZ_WEST,LZEW,89.27
2024-11-03,19,3,LZ_WEST,LZEW,77.01
2024-11-03,19,4,LZ_WEST,LZEW,95.92
2024-11-03,20,1,LZ_WEST,LZEW,147.18
2024-11-03,20,2,LZ_WEST,LZEW,55.13
2024-11-03,20,3,LZ_WEST,LZEW,46.29
2024-11-03,20,4,LZ_WEST,LZEW,36.74
2024-11-03,21,1,LZ_WEST,LZEW,30.01
2024-11-03,21,2,LZ_WEST,LZEW,25.11
2024-11-03,21,3,LZ_WEST,LZEW,26.37
2024-11-03,21,4,LZ_WEST,LZEW,28.48
2024-11-03,22,1,LZ_WEST,LZEW,24.04
2024-11-03,22,2,LZ_WEST,LZEW,23.90
2024-11-03,22,3,LZ_WEST,LZEW,22.43
2024-11-03,22,4,LZ_WEST,LZEW,24.08
2024-11-03,23,1,LZ_WEST,LZEW,24.33
2024-11-03,23,2,LZ_WEST,LZEW,28.89
2024-11-03,23,3,LZ_WEST,LZEW,28.06
2024-11-03,23,4,LZ_WEST,LZEW,37.98
2024-11-03,24,1,LZ_WEST,LZEW,28.98
2024-11-03,24,2,LZ_WEST,LZEW,24.42
2024-11-03,24,3,LZ_WEST,LZEW,21.91
2024-11-03,24,4,LZ_WEST,LZEW,23.91
2024-11-04,1,1,LZ_WEST,LZEW,21.11
2024-11-04,1,2,LZ_WEST,LZEW,20.03
2024-11-04,1,3,LZ_WEST,LZEW,20.26
2024-11-04,1,4,LZ_WEST,LZEW,20.07
2024-11-04,2,1,LZ_WEST,LZEW,20.84
2024-11-04,2,2,LZ_WEST,LZEW,19.24
2024-11-04,2,3,LZ_WEST,LZEW,17.66
2024-11-04,2,4,LZ_WEST,LZEW,16.17
2024-11-04,3,1,LZ_WEST,LZEW,9.33
2024-11-04,3,2,LZ_WEST,LZEW,7
2024-11-04,3,3,LZ_WEST,LZEW,8.54
2024-11-04,3,4,LZ_WEST,LZEW,10.93
2024-11-04,4,1,LZ_WEST,LZEW,13.90
2024-11-04,4,2,LZ_WEST,LZEW,14.34
2024-11-04,4,3,LZ_WEST,LZEW,14.67
2024-11-04,4,4,LZ_WEST,LZEW,22.76
2024-11-04,5,1,LZ_WEST,LZEW,24.18
2024-11-04,5,2,LZ_WEST,LZEW,22.87
2024-11-04,5,3,LZ_WEST,LZEW,20.01
2024-11-04,5,4,LZ_WEST,LZEW,18.11
2024-11-04,6,1,LZ_WEST,LZEW,21.38
2024-11-04,6,2,LZ_WEST,LZEW,23.49
2024-11-04,6,3,LZ_WEST,LZEW,23.25
2024-11-04,6,4,LZ_WEST,LZEW,26.69
2024-11-04,7,1,LZ_WEST,LZEW,25.46
2024-11-04,7,2,LZ_WEST,LZEW,29.62
2024-11-04,7,3,LZ_WEST,LZEW,30.01
2024-11-04,7,4,LZ_WEST,LZEW,31.33
2024-11-04,8,1,LZ_WEST,LZEW,29.64
2024-11-04,8,2,LZ_WEST,LZEW,29.72
2024-11-04,8,3,LZ_WEST,LZEW,25.66
2024-11-04,8,4,LZ_WEST,LZEW,25.86
2024-11-04,9,1,LZ_WEST,LZEW,27.88
2024-11-04,9,2,LZ_WEST,LZEW,25.22
2024-11-04,9,3,LZ_WEST,LZEW,21.76
2024-11-04,9,4,LZ_WEST,LZEW,25.47
2024-11-04,10,1,LZ_WEST,LZEW,32.88
2024-11-04,10,2,LZ_WEST,LZEW,25.01
2024-11-04,10,3,LZ_WEST,LZEW,22.59
2024-11-04,10,4,LZ_WEST,LZEW,23.58
2024-11-04,11,1,LZ_WEST,LZEW,32.68
2024-11-04,11,2,LZ_WEST,LZEW,36.77
2024-11-04,11,3,LZ_WEST,LZEW,36.46
2024-11-04,11,4,LZ_WEST,LZEW,31.52
2024-11-04,12,1,LZ_WEST,LZEW,23.52
2024-11-04,12,2,LZ_WEST,LZEW,21.78
2024-11-04,12,3,LZ_WEST,LZEW,21.14
2024-11-04,12,4,LZ_WEST,LZEW,21.02
2024-11-04,13,1,LZ_WEST,LZEW,21.96
2024-11-04,13,2,LZ_WEST,LZEW,25.02
2024-11-04,13,3,LZ_WEST,LZEW,27.69
2024-11-04,13,4,LZ_WEST,LZEW,36.38
2024-11-04,14,1,LZ_WEST,LZEW,60.79
2024-11-04,14,2,LZ_WEST,LZEW,47.60
2024-11-04,14,3,LZ_WEST,LZEW,47.27
2024-11-04,14,4,LZ_WEST,LZEW,44.12
2024-11-04,15,1,LZ_WEST,LZEW,41.87
2024-11-04,15,2,LZ_WEST,LZEW,49.18
2024-11-04,15,3,LZ_WEST,LZEW,31.56
2024-11-04,15,4,LZ_WEST,LZEW,28.88
2024-11-04,16,1,LZ_WEST,LZEW,30.22
2024-11-04,16,2,LZ_WEST,LZEW,36.46
2024-11-04,16,3,LZ_WEST,LZEW,29.23
2024-11-04,16,4,LZ_WEST,LZEW,30.39
2024-11-04,17,1,LZ_WEST,LZEW,34.04
2024-11-04,17,2,LZ_WEST,LZEW,49.30
2024-11-04,17,3,LZ_WEST,LZEW,60.10
2024-11-04,17,4,LZ_WEST,LZEW,56.46
2024-11-04,18,1,LZ_WEST,LZEW,50.46
2024-11-04,18,2,LZ_WEST,LZEW,48.45
2024-11-04,18,3,LZ_WEST,LZEW,65.52
2024-11-04,18,4,LZ_WEST,LZEW,78.71
2024-11-04,19,1,LZ_WEST,LZEW,79.81
2024-11-04,19,2,LZ_WEST,LZEW,239.87
2024-11-04,19,3,LZ_WEST,LZEW,54.51
2024-11-04,19,4,LZ_WEST,LZEW,87.28
2024-11-04,20,1,LZ_WEST,LZEW,240.95
2024-11-04,20,2,LZ_WEST,LZEW,90.85
2024-11-04,20,3,LZ_WEST,LZEW,54.74
2024-11-04,20,4,LZ_WEST,LZEW,42.31
2024-11-04,21,1,LZ_WEST,LZEW,54.21
2024-11-04,21,2,LZ_WEST,LZEW,33.88
2024-11-04,21,3,LZ_WEST,LZEW,61.78
2024-11-04,21,4,LZ_WEST,LZEW,45.02
2024-11-04,22,1,LZ_WEST,LZEW,43.16
2024-11-04,22,2,LZ_WEST,LZEW,29.90
2024-11-04,22,3,LZ_WEST,LZEW,34.09
2024-11-04,22,4,LZ_WEST,LZEW,49.76
2024-11-04,23,1,LZ_WEST,LZEW,28.28
2024-11-04,23,2,LZ_WEST,LZEW,26.12
2024-11-04,23,3,LZ_WEST,LZEW,27.16
2024-11-04,23,4,LZ_WEST,LZEW,27.78
2024-11-04,24,1,LZ_WEST,LZEW,25.50
2024-11-04,24,2,LZ_WEST,LZEW,26.29
2024-11-04,24,3,LZ_WEST,LZEW,25.52
2024-11-04,24,4,LZ_WEST,LZEW,25.05
2024-11-05,1,1,LZ_WEST,LZEW,24.67
2024-11-05,1,2,LZ_WEST,LZEW,22.88
2024-11-05,1,3,LZ_WEST,LZEW,23.75
2024-11-05,1,4,LZ_WEST,LZEW,22.23
2024-11-05,2,1,LZ_WEST,LZEW,23
2024-11-05,2,2,LZ_WEST,LZEW,22.91
2024-11-05,2,3,LZ_WEST,LZEW,22.71
2024-11-05,2,4,LZ_WEST,LZEW,28.56
2024-11-05,3,1,LZ_WEST,LZEW,29.54
2024-11-05,3,2,LZ_WEST,LZEW,22.11
2024-11-05,3,3,LZ_WEST,LZEW,23.33
2024-11-05,3,4,LZ_WEST,LZEW,23.61
2024-11-05,4,1,LZ_WEST,LZEW,25.45
2024-11-05,4,2,LZ_WEST,LZEW,25.76
2024-11-05,4,3,LZ_WEST,LZEW,25.40
2024-11-05,4,4,LZ_WEST,LZEW,25.82
2024-11-05,5,1,LZ_WEST,LZEW,26.42
2024-11-05,5,2,LZ_WEST,LZEW,26.55
2024-11-05,5,3,LZ_WEST,LZEW,26.58
2024-11-05,5,4,LZ_WEST,LZEW,27.54
2024-11-05,6,1,LZ_WEST,LZEW,25.91
2024-11-05,6,2,LZ_WEST,LZEW,26.57
2024-11-05,6,3,LZ_WEST,LZEW,26.28
2024-11-05,6,4,LZ_WEST,LZEW,26.44
2024-11-05,7,1,LZ_WEST,LZEW,25.83
2024-11-05,7,2,LZ_WEST,LZEW,25.39
2024-11-05,7,3,LZ_WEST,LZEW,24.22
2024-11-05,7,4,LZ_WEST,LZEW,25.89
2024-11-05,8,1,LZ_WEST,LZEW,22.93
2024-11-05,8,2,LZ_WEST,LZEW,24.27
2024-11-05,8,3,LZ_WEST,LZEW,18.67
2024-11-05,8,4,LZ_WEST,LZEW,17.54
2024-11-05,9,1,LZ_WEST,LZEW,17.79
2024-11-05,9,2,LZ_WEST,LZEW,15.14
2024-11-05,9,3,LZ_WEST,LZEW,12.45
2024-11-05,9,4,LZ_WEST,LZEW,10.73
2024-11-05,10,1,LZ_WEST,LZEW,13.33
2024-11-05,10,2,LZ_WEST,LZEW,11.93
2024-11-05,10,3,LZ_WEST,LZEW,10.81
2024-11-05,10,4,LZ_WEST,LZEW,10.83
2024-11-05,11,1,LZ_WEST,LZEW,11.15
2024-11-05,11,2,LZ_WEST,LZEW,11.68
2024-11-05,11,3,LZ_WEST,LZEW,11.59
2024-11-05,11,4,LZ_WEST,LZEW,10.26
2024-11-05,12,1,LZ_WEST,LZEW,10.70
2024-11-05,12,2,LZ_WEST,LZEW,11.16
2024-11-05,12,3,LZ_WEST,LZEW,10.13
2024-11-05,12,4,LZ_WEST,LZEW,10.69
2024-11-05,13,1,LZ_WEST,LZEW,10.51
2024-11-05,13,2,LZ_WEST,LZEW,9.08
2024-11-05,13,3,LZ_WEST,LZEW,9.14
2024-11-05,13,4,LZ_WEST,LZEW,8.66
2024-11-05,14,1,LZ_WEST,LZEW,8.49
2024-11-05,14,2,LZ_WEST,LZEW,8.93
2024-11-05,14,3,LZ_WEST,LZEW,9.53
2024-11-05,14,4,LZ_WEST,LZEW,10.12
2024-11-05,15,1,LZ_WEST,LZEW,11.30
2024-11-05,15,2,LZ_WEST,LZEW,11.49
2024-11-05,15,3,LZ_WEST,LZEW,11.39
2024-11-05,15,4,LZ_WEST,LZEW,12.07
2024-11-05,16,1,LZ_WEST,LZEW,11.20
2024-11-05,16,2,LZ_WEST,LZEW,11.57
2024-11-05,16,3,LZ_WEST,LZEW,11.55
2024-11-05,16,4,LZ_WEST,LZEW,12.75
2024-11-05,17,1,LZ_WEST,LZEW,16.46
2024-11-05,17,2,LZ_WEST,LZEW,23.40
2024-11-05,17,3,LZ_WEST,LZEW,51.99
2024-11-05,17,4,LZ_WEST,LZEW,56.16
2024-11-05,18,1,LZ_WEST,LZEW,74.19
2024-11-05,18,2,LZ_WEST,LZEW,83.74
2024-11-05,18,3,LZ_WEST,LZEW,363.08
2024-11-05,18,4,LZ_WEST,LZEW,81.14
2024-11-05,19,1,LZ_WEST,LZEW,72.59
2024-11-05,19,2,LZ_WEST,LZEW,57.09
2024-11-05,19,3,LZ_WEST,LZEW,53
2024-11-05,19,4,LZ_WEST,LZEW,56.95
2024-11-05,20,1,LZ_WEST,LZEW,42.66
2024-11-05,20,2,LZ_WEST,LZEW,43.33
2024-11-05,20,3,LZ_WEST,LZEW,59.25
2024-11-05,20,4,LZ_WEST,LZEW,38.21
2024-11-05,21,1,LZ_WEST,LZEW,30.20
2024-11-05,21,2,LZ_WEST,LZEW,26.85
2024-11-05,21,3,LZ_WEST,LZEW,23.28
2024-11-05,21,4,LZ_WEST,LZEW,24.19
2024-11-05,22,1,LZ_WEST,LZEW,21.99
2024-11-05,22,2,LZ_WEST,LZEW,19.91
2024-11-05,22,3,LZ_WEST,LZEW,20.67
2024-11-05,22,4,LZ_WEST,LZEW,20.55
2024-11-05,23,1,LZ_WEST,LZEW,18.03
2024-11-05,23,2,LZ_WEST,LZEW,14.77
2024-11-05,23,3,LZ_WEST,LZEW,13.72
2024-11-05,23,4,LZ_WEST,LZEW,13.33
2024-11-05,24,1,LZ_WEST,LZEW,11.40
2024-11-05,24,2,LZ_WEST,LZEW,10.35
2024-11-05,24,3,LZ_WEST,LZEW,9.84
2024-11-05,24,4,LZ_WEST,LZEW,10.21
2024-11-06,1,1,LZ_WEST,LZEW,10.50
2024-11-06,1,2,LZ_WEST,LZEW,10.22
2024-11-06,1,3,LZ_WEST,LZEW,7.80
2024-11-06,1,4,LZ_WEST,LZEW,6.47
2024-11-06,2,1,LZ_WEST,LZEW,5.77
2024-11-06,2,2,LZ_WEST,LZEW,5.49
2024-11-06,2,3,LZ_WEST,LZEW,3.68
2024-11-06,2,4,LZ_WEST,LZEW,3.30
2024-11-06,3,1,LZ_WEST,LZEW,1.56
2024-11-06,3,2,LZ_WEST,LZEW,1.82
2024-11-06,3,3,LZ_WEST,LZEW,1.73
2024-11-06,3,4,LZ_WEST,LZEW,1.97
