Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-03-01,20,2,LZ_WEST,LZEW,52.72
2024-03-01,20,3,LZ_WEST,LZEW,51.20
2024-03-01,20,4,LZ_WEST,LZEW,53.41
2024-03-01,21,1,LZ_WEST,LZEW,51.18
2024-03-01,21,2,LZ_WEST,LZEW,42.62
2024-03-01,21,3,LZ_WEST,LZEW,37.09
2024-03-01,21,4,LZ_WEST,LZEW,29.89
2024-03-01,22,1,LZ_WEST,LZEW,27.76
2024-03-01,22,2,LZ_WEST,LZEW,18.69
2024-03-01,22,3,LZ_WEST,LZEW,18.94
2024-03-01,22,4,LZ_WEST,LZEW,14.43
2024-03-01,23,1,LZ_WEST,LZEW,11.50
2024-03-01,23,2,LZ_WEST,LZEW,13
2024-03-01,23,3,LZ_WEST,LZEW,11.25
2024-03-01,23,4,LZ_WEST,LZEW,6.38
2024-03-01,24,1,LZ_WEST,LZEW,3.82
2024-03-01,24,2,LZ_WEST,LZEW,0.91
2024-03-01,24,3,LZ_WEST,LZEW,-0.45
2024-03-01,24,4,LZ_WEST,LZEW,-1.46
2024-03-02,1,1,LZ_WEST,LZEW,9.51
2024-03-02,1,2,LZ_WEST,LZEW,13.55
2024-03-02,1,3,LZ_WEST,LZEW,23.97
2024-03-02,1,4,LZ_WEST,LZEW,38.77
2024-03-02,2,1,LZ_WEST,LZEW,55.99
2024-03-02,2,2,LZ_WEST,LZEW,34.46
2024-03-02,2,3,LZ_WEST,LZEW,47.12
2024-03-02,2,4,LZ_WEST,LZEW,49.27
2024-03-02,3,1,LZ_WEST,LZEW,38.11
2024-03-02,3,2,LZ_WEST,LZEW,48.80
2024-03-02,3,3,LZ_WEST,LZEW,49.96
2024-03-02,3,4,LZ_WEST,LZEW,50.60
2024-03-02,4,1,LZ_WEST,LZEW,42.28
2024-03-02,4,2,LZ_WEST,LZEW,41.78
2024-03-02,4,3,LZ_WEST,LZEW,34.06
2024-03-02,4,4,LZ_WEST,LZEW,32.43
2024-03-02,5,1,LZ_WEST,LZEW,23.07
2024-03-02,5,2,LZ_WEST,LZEW,22.20
2024-03-02,5,3,LZ_WEST,LZEW,35.23
2024-03-02,5,4,LZ_WEST,LZEW,46.73
2024-03-02,6,1,LZ_WEST,LZEW,59.55
2024-03-02,6,2,LZ_WEST,LZEW,49.65
2024-03-02,6,3,LZ_WEST,LZEW,42.26
2024-03-02,6,4,LZ_WEST,LZEW,59.84
2024-03-02,7,1,LZ_WEST,LZEW,43.19
2024-03-02,7,2,LZ_WEST,LZEW,51.33
2024-03-02,7,3,LZ_WEST,LZEW,67.22
2024-03-02,7,4,LZ_WEST,LZEW,68.57
2024-03-02,8,1,LZ_WEST,LZEW,72.47
2024-03-02,8,2,LZ_WEST,LZEW,58.21
2024-03-02,8,3,LZ_WEST,LZEW,34.54
2024-03-02,8,4,LZ_WEST,LZEW,17.42
2024-03-02,9,1,LZ_WEST,LZEW,4.71
2024-03-02,9,2,LZ_WEST,LZEW,1.85
2024-03-02,9,3,LZ_WEST,LZEW,0.61
2024-03-02,9,4,LZ_WEST,LZEW,2.78
2024-03-02,10,1,LZ_WEST,LZEW,8.24
2024-03-02,10,2,LZ_WEST,LZEW,5.65
2024-03-02,10,3,LZ_WEST,LZEW,7.14
2024-03-02,10,4,LZ_WEST,LZEW,8.63
2024-03-02,11,1,LZ_WEST,LZEW,7.93
2024-03-02,11,2,LZ_WEST,LZEW,7.98
2024-03-02,11,3,LZ_WEST,LZEW,7.67
2024-03-02,11,4,LZ_WEST,LZEW,5.76
2024-03-02,12,1,LZ_WEST,LZEW,7.59
2024-03-02,12,2,LZ_WEST,LZEW,8.71
2024-03-02,12,3,LZ_WEST,LZEW,6.48
2024-03-02,12,4,LZ_WEST,LZEW,5.79
2024-03-02,13,1,LZ_WEST,LZEW,2.63
2024-03-02,13,2,LZ_WEST,LZEW,3.05
2024-03-02,13,3,LZ_WEST,LZEW,1.90
2024-03-02,13,4,LZ_WEST,LZEW,0.67
2024-03-02,14,1,LZ_WEST,LZEW,0.07
2024-03-02,14,2,LZ_WEST,LZEW,0
2024-03-02,14,3,LZ_WEST,LZEW,0
2024-03-02,14,4,LZ_WEST,LZEW,0.07
2024-03-02,15,1,LZ_WEST,LZEW,-0.50
2024-03-02,15,2,LZ_WEST,LZEW,-0.64
2024-03-02,15,3,LZ_WEST,LZEW,-0.66
2024-03-02,15,4,LZ_WEST,LZEW,-0.47
2024-03-02,16,1,LZ_WEST,LZEW,-0.22
2024-03-02,16,2,LZ_WEST,LZEW,-0.03
2024-03-02,16,3,LZ_WEST,LZEW,2.45
2024-03-02,16,4,LZ_WEST,LZEW,-0.76
2024-03-02,17,1,LZ_WEST,LZEW,0.04
2024-03-02,17,2,LZ_WEST,LZEW,-1.08
2024-03-02,17,3,LZ_WEST,LZEW,-1.18
2024-03-02,17,4,LZ_WEST,LZEW,-0.01
2024-03-02,18,1,LZ_WEST,LZEW,-0.03
2024-03-02,18,2,LZ_WEST,LZEW,-0.04
2024-03-02,18,3,LZ_WEST,LZEW,2.47
2024-03-02,18,4,LZ_WEST,LZEW,9.91
2024-03-02,19,1,LZ_WEST,LZEW,17.36
2024-03-02,19,2,LZ_WEST,LZEW,21.07
2024-03-02,19,3,LZ_WEST,LZEW,20.01
2024-03-02,19,4,LZ_WEST,LZEW,18.56
2024-03-02,20,1,LZ_WEST,LZEW,16.60
2024-03-02,20,2,LZ_WEST,LZEW,14.42
2024-03-02,20,3,LZ_WEST,LZEW,12.22
2024-03-02,20,4,LZ_WEST,LZEW,10.07
2024-03-02,21,1,LZ_WEST,LZEW,2.62
2024-03-02,21,2,LZ_WEST,LZEW,1.30
2024-03-02,21,3,LZ_WEST,LZEW,0.84
2024-03-02,21,4,LZ_WEST,LZEW,0.21
2024-03-02,22,1,LZ_WEST,LZEW,0.11
2024-03-02,22,2,LZ_WEST,LZEW,0
2024-03-02,22,3,LZ_WEST,LZEW,-1.21
2024-03-02,22,4,LZ_WEST,LZEW,-1.35
2024-03-02,23,1,LZ_WEST,LZEW,-1.96
2024-03-02,23,2,LZ_WEST,LZEW,-2.59
2024-03-02,23,3,LZ_WEST,LZEW,-2.66
2024-03-02,23,4,LZ_WEST,LZEW,-1.73
2024-03-02,24,1,LZ_WEST,LZEW,-2.12
2024-03-02,24,2,LZ_WEST,LZEW,-2.26
2024-03-02,24,3,LZ_WEST,LZEW,-1.76
2024-03-02,24,4,LZ_WEST,LZEW,-1.93
2024-03-03,1,1,LZ_WEST,LZEW,-5.68
2024-03-03,1,2,LZ_WEST,LZEW,-5.69
2024-03-03,1,3,LZ_WEST,LZEW,-5.77
2024-03-03,1,4,LZ_WEST,LZEW,-0.41
2024-03-03,2,1,LZ_WEST,LZEW,-4.32
2024-03-03,2,2,LZ_WEST,LZEW,-1.53
2024-03-03,2,3,LZ_WEST,LZEW,1.04
2024-03-03,2,4,LZ_WEST,LZEW,0.51
2024-03-03,3,1,LZ_WEST,LZEW,1.76
2024-03-03,3,2,LZ_WEST,LZEW,0.53
2024-03-03,3,3,LZ_WEST,LZEW,0.25
2024-03-03,3,4,LZ_WEST,LZEW,-0.52
2024-03-03,4,1,LZ_WEST,LZEW,-0.29
2024-03-03,4,2,LZ_WEST,LZEW,-0.09
2024-03-03,4,3,LZ_WEST,LZEW,-0.35
2024-03-03,4,4,LZ_WEST,LZEW,0.20
2024-03-03,5,1,LZ_WEST,LZEW,-0.33
2024-03-03,5,2,LZ_WEST,LZEW,0
2024-03-03,5,3,LZ_WEST,LZEW,0.47
2024-03-03,5,4,LZ_WEST,LZEW,1.35
2024-03-03,6,1,LZ_WEST,LZEW,4.62
2024-03-03,6,2,LZ_WEST,LZEW,3.97
2024-03-03,6,3,LZ_WEST,LZEW,7.01
2024-03-03,6,4,LZ_WEST,LZEW,6.23
2024-03-03,7,1,LZ_WEST,LZEW,9.50
2024-03-03,7,2,LZ_WEST,LZEW,9.81
2024-03-03,7,3,LZ_WEST,LZEW,11.04
2024-03-03,7,4,LZ_WEST,LZEW,10.52
2024-03-03,8,1,LZ_WEST,LZEW,9.92
2024-03-03,8,2,LZ_WEST,LZEW,10.10
2024-03-03,8,3,LZ_WEST,LZEW,5.05
2024-03-03,8,4,LZ_WEST,LZEW,-0.08
2024-03-03,9,1,LZ_WEST,LZEW,-0.48
2024-03-03,9,2,LZ_WEST,LZEW,-0.58
2024-03-03,9,3,LZ_WEST,LZEW,-0.54
2024-03-03,9,4,LZ_WEST,LZEW,0.04
2024-03-03,10,1,LZ_WEST,LZEW,0.18
2024-03-03,10,2,LZ_WEST,LZEW,0.36
2024-03-03,10,3,LZ_WEST,LZEW,0.46
2024-03-03,10,4,LZ_WEST,LZEW,0.40
2024-03-03,11,1,LZ_WEST,LZEW,1.10
2024-03-03,11,2,LZ_WEST,LZEW,2.56
2024-03-03,11,3,LZ_WEST,LZEW,1.24
2024-03-03,11,4,LZ_WEST,LZEW,-0.10
2024-03-03,12,1,LZ_WEST,LZEW,0.28
2024-03-03,12,2,LZ_WEST,LZEW,0.88
2024-03-03,12,3,LZ_WEST,LZEW,0.38
2024-03-03,12,4,LZ_WEST,LZEW,-0.60
2024-03-03,13,1,LZ_WEST,LZEW,-0.80
2024-03-03,13,2,LZ_WEST,LZEW,0.07
2024-03-03,13,3,LZ_WEST,LZEW,-0.31
2024-03-03,13,4,LZ_WEST,LZEW,-0.64
2024-03-03,14,1,LZ_WEST,LZEW,0.07
2024-03-03,14,2,LZ_WEST,LZEW,-0.17
2024-03-03,14,3,LZ_WEST,LZEW,0.23
2024-03-03,14,4,LZ_WEST,LZEW,-0.17
2024-03-03,15,1,LZ_WEST,LZEW,-0.14
2024-03-03,15,2,LZ_WEST,LZEW,-0.14
2024-03-03,15,3,LZ_WEST,LZEW,0.05
2024-03-03,15,4,LZ_WEST,LZEW,-0.03
2024-03-03,16,1,LZ_WEST,LZEW,0.11
2024-03-03,16,2,LZ_WEST,LZEW,0.14
2024-03-03,16,3,LZ_WEST,LZEW,0.28
2024-03-03,16,4,LZ_WEST,LZEW,0.50
2024-03-03,17,1,LZ_WEST,LZEW,0.41
2024-03-03,17,2,LZ_WEST,LZEW,0.25
2024-03-03,17,3,LZ_WEST,LZEW,0.25
2024-03-03,17,4,LZ_WEST,LZEW,2.34
2024-03-03,18,1,LZ_WEST,LZEW,12.53
2024-03-03,18,2,LZ_WEST,LZEW,14.66
2024-03-03,18,3,LZ_WEST,LZEW,20.60
2024-03-03,18,4,LZ_WEST,LZEW,128.34
2024-03-03,19,1,LZ_WEST,LZEW,32.93
2024-03-03,19,2,LZ_WEST,LZEW,64.99
2024-03-03,19,3,LZ_WEST,LZEW,317.69
2024-03-03,19,4,LZ_WEST,LZEW,76.17
2024-03-03,20,1,LZ_WEST,LZEW,96.76
2024-03-03,20,2,LZ_WEST,LZEW,66.41
2024-03-03,20,3,LZ_WEST,LZEW,56.44
2024-03-03,20,4,LZ_WEST,LZEW,50.18
2024-03-03,21,1,LZ_WEST,LZEW,40.06
2024-03-03,21,2,LZ_WEST,LZEW,32.59
2024-03-03,21,3,LZ_WEST,LZEW,31.18
2024-03-03,21,4,LZ_WEST,LZEW,34.21
2024-03-03,22,1,LZ_WEST,LZEW,30.43
2024-03-03,22,2,LZ_WEST,LZEW,27.34
2024-03-03,22,3,LZ_WEST,LZEW,25.54
2024-03-03,22,4,LZ_WEST,LZEW,24.74
2024-03-03,23,1,LZ_WEST,LZEW,22.06
2024-03-03,23,2,LZ_WEST,LZEW,19.25
2024-03-03,23,3,LZ_WEST,LZEW,22.96
2024-03-03,23,4,LZ_WEST,LZEW,23
2024-03-03,24,1,LZ_WEST,LZEW,11.37
2024-03-03,24,2,LZ_WEST,LZEW,9.90
2024-03-03,24,3,LZ_WEST,LZEW,5.69
2024-03-03,24,4,LZ_WEST,LZEW,6.84
2024-03-04,1,1,LZ_WEST,LZEW,6.84
2024-03-04,1,2,LZ_WEST,LZEW,3.69
2024-03-04,1,3,LZ_WEST,LZEW,8.97
2024-03-04,1,4,LZ_WEST,LZEW,3.18
2024-03-04,2,1,LZ_WEST,LZEW,0.73
2024-03-04,2,2,LZ_WEST,LZEW,0.03
2024-03-04,2,3,LZ_WEST,LZEW,0.02
2024-03-04,2,4,LZ_WEST,LZEW,1.41
2024-03-04,3,1,LZ_WEST,LZEW,0.39
2024-03-04,3,2,LZ_WEST,LZEW,0.82
2024-03-04,3,3,LZ_WEST,LZEW,2.79
2024-03-04,3,4,LZ_WEST,LZEW,3.47
2024-03-04,4,1,LZ_WEST,LZEW,2.55
2024-03-04,4,2,LZ_WEST,LZEW,7.68
2024-03-04,4,3,LZ_WEST,LZEW,9.21
2024-03-04,4,4,LZ_WEST,LZEW,13.73
2024-03-04,5,1,LZ_WEST,LZEW,5.66
2024-03-04,5,2,LZ_WEST,LZEW,6.93
2024-03-04,5,3,LZ_WEST,LZEW,6.68
2024-03-04,5,4,LZ_WEST,LZEW,10.93
2024-03-04,6,1,LZ_WEST,LZEW,33.98
2024-03-04,6,2,LZ_WEST,LZEW,29.88
2024-03-04,6,3,LZ_WEST,LZEW,27.37
2024-03-04,6,4,LZ_WEST,LZEW,39.18
2024-03-04,7,1,LZ_WEST,LZEW,28.43
2024-03-04,7,2,LZ_WEST,LZEW,28.97
2024-03-04,7,3,LZ_WEST,LZEW,29.23
2024-03-04,7,4,LZ_WEST,LZEW,19.94
2024-03-04,8,1,LZ_WEST,LZEW,14.48
2024-03-04,8,2,LZ_WEST,LZEW,14.32
2024-03-04,8,3,LZ_WEST,LZEW,7.81
2024-03-04,8,4,LZ_WEST,LZEW,6.42
2024-03-04,9,1,LZ_WEST,LZEW,5.03
2024-03-04,9,2,LZ_WEST,LZEW,4.55
2024-03-04,9,3,LZ_WEST,LZEW,3.43
2024-03-04,9,4,LZ_WEST,LZEW,2.65
2024-03-04,10,1,LZ_WEST,LZEW,2.43
2024-03-04,10,2,LZ_WEST,LZEW,2.42
2024-03-04,10,3,LZ_WEST,LZEW,4.96
2024-03-04,10,4,LZ_WEST,LZEW,11.31
2024-03-04,11,1,LZ_WEST,LZEW,11.94
2024-03-04,11,2,LZ_WEST,LZEW,13.29
2024-03-04,11,3,LZ_WEST,LZEW,13.50
2024-03-04,11,4,LZ_WEST,LZEW,14.61
2024-03-04,12,1,LZ_WEST,LZEW,12.76
2024-03-04,12,2,LZ_WEST,LZEW,13.66
2024-03-04,12,3,LZ_WEST,LZEW,13.94
2024-03-04,12,4,LZ_WEST,LZEW,15.56
2024-03-04,13,1,LZ_WEST,LZEW,16.19
2024-03-04,13,2,LZ_WEST,LZEW,16.24
2024-03-04,13,3,LZ_WEST,LZEW,21.41
2024-03-04,13,4,LZ_WEST,LZEW,20.09
2024-03-04,14,1,LZ_WEST,LZEW,20.36
2024-03-04,14,2,LZ_WEST,LZEW,29.42
2024-03-04,14,3,LZ_WEST,LZEW,20.88
2024-03-04,14,4,LZ_WEST,LZEW,20.83
2024-03-04,15,1,LZ_WEST,LZEW,95.60
2024-03-04,15,2,LZ_WEST,LZEW,74.76
2024-03-04,15,3,LZ_WEST,LZEW,80.51
2024-03-04,15,4,LZ_WEST,LZEW,57.27
2024-03-04,16,1,LZ_WEST,LZEW,73.96
2024-03-04,16,2,LZ_WEST,LZEW,59.52
2024-03-04,16,3,LZ_WEST,LZEW,32.22
2024-03-04,16,4,LZ_WEST,LZEW,28.32
2024-03-04,17,1,LZ_WEST,LZEW,27.69
2024-03-04,17,2,LZ_WEST,LZEW,68.34
2024-03-04,17,3,LZ_WEST,LZEW,64.67
2024-03-04,17,4,LZ_WEST,LZEW,93.04
2024-03-04,18,1,LZ_WEST,LZEW,106.53
2024-03-04,18,2,LZ_WEST,LZEW,173.05
2024-03-04,18,3,LZ_WEST,LZEW,203.40
2024-03-04,18,4,LZ_WEST,LZEW,446.92
2024-03-04,19,1,LZ_WEST,LZEW,270.72
2024-03-04,19,2,LZ_WEST,LZEW,886.95
2024-03-04,19,3,LZ_WEST,LZEW,944.62
2024-03-04,19,4,LZ_WEST,LZEW,783.01
2024-03-04,20,1,LZ_WEST,LZEW,351.69
2024-03-04,20,2,LZ_WEST,LZEW,229.64
2024-03-04,20,3,LZ_WEST,LZEW,100.87
2024-03-04,20,4,LZ_WEST,LZEW,481.45
2024-03-04,21,1,LZ_WEST,LZEW,315.09
2024-03-04,21,2,LZ_WEST,LZEW,311.58
2024-03-04,21,3,LZ_WEST,LZEW,218.95
2024-03-04,21,4,LZ_WEST,LZEW,183.32
2024-03-04,22,1,LZ_WEST,LZEW,141.61
2024-03-04,22,2,LZ_WEST,LZEW,222.59
2024-03-04,22,3,LZ_WEST,LZEW,202.11
2024-03-04,22,4,LZ_WEST,LZEW,107.76
2024-03-04,23,1,LZ_WEST,LZEW,318.79
2024-03-04,23,2,LZ_WEST,LZEW,72.22
2024-03-04,23,3,LZ_WEST,LZEW,62.59
2024-03-04,23,4,LZ_WEST,LZEW,70.29
2024-03-04,24,1,LZ_WEST,LZEW,47.23
2024-03-04,24,2,LZ_WEST,LZEW,65.58
2024-03-04,24,3,LZ_WEST,LZEW,36.86
2024-03-04,24,4,LZ_WEST,LZEW,36.70
2024-03-05,1,1,LZ_WEST,LZEW,77.83
2024-03-05,1,2,LZ_WEST,LZEW,63.03
2024-03-05,1,3,LZ_WEST,LZEW,64.33
2024-03-05,1,4,LZ_WEST,LZEW,102.51
2024-03-05,2,1,LZ_WEST,LZEW,92.98
2024-03-05,2,2,LZ_WEST,LZEW,122.49
2024-03-05,2,3,LZ_WEST,LZEW,71.77
2024-03-05,2,4,LZ_WEST,LZEW,140.70
2024-03-05,3,1,LZ_WEST,LZEW,75.20
2024-03-05,3,2,LZ_WEST,LZEW,126.72
2024-03-05,3,3,LZ_WEST,LZEW,108.71
2024-03-05,3,4,LZ_WEST,LZEW,111.52
2024-03-05,4,1,LZ_WEST,LZEW,85.51
2024-03-05,4,2,LZ_WEST,LZEW,47.47
2024-03-05,4,3,LZ_WEST,LZEW,33.37
2024-03-05,4,4,LZ_WEST,LZEW,47.57
2024-03-05,5,1,LZ_WEST,LZEW,33.13
2024-03-05,5,2,LZ_WEST,LZEW,35.86
2024-03-05,5,3,LZ_WEST,LZEW,41.19
2024-03-05,5,4,LZ_WEST,LZEW,39.96
2024-03-05,6,1,LZ_WEST,LZEW,37.25
2024-03-05,6,2,LZ_WEST,LZEW,40.41
2024-03-05,6,3,LZ_WEST,LZEW,41.64
2024-03-05,6,4,LZ_WEST,LZEW,38.12
2024-03-05,7,1,LZ_WEST,LZEW,41.30
2024-03-05,7,2,LZ_WEST,LZEW,43.14
2024-03-05,7,3,LZ_WEST,LZEW,45.17
2024-03-05,7,4,LZ_WEST,LZEW,27.59
2024-03-05,8,1,LZ_WEST,LZEW,35.95
2024-03-05,8,2,LZ_WEST,LZEW,25.28
2024-03-05,8,3,LZ_WEST,LZEW,16.35
2024-03-05,8,4,LZ_WEST,LZEW,15.30
2024-03-05,9,1,LZ_WEST,LZEW,15.73
2024-03-05,9,2,LZ_WEST,LZEW,14.65
2024-03-05,9,3,LZ_WEST,LZEW,12.55
2024-03-05,9,4,LZ_WEST,LZEW,12.89
2024-03-05,10,1,LZ_WEST,LZEW,11.37
2024-03-05,10,2,LZ_WEST,LZEW,12.10
2024-03-05,10,3,LZ_WEST,LZEW,11.89
2024-03-05,10,4,LZ_WEST,LZEW,12.07
2024-03-05,11,1,LZ_WEST,LZEW,12
2024-03-05,11,2,LZ_WEST,LZEW,11.02
2024-03-05,11,3,LZ_WEST,LZEW,10.63
2024-03-05,11,4,LZ_WEST,LZEW,10.15
2024-03-05,12,1,LZ_WEST,LZEW,9.80
2024-03-05,12,2,LZ_WEST,LZEW,10.47
2024-03-05,12,3,LZ_WEST,LZEW,12.45
2024-03-05,12,4,LZ_WEST,LZEW,14.33
2024-03-05,13,1,LZ_WEST,LZEW,17
2024-03-05,13,2,LZ_WEST,LZEW,15.18
2024-03-05,13,3,LZ_WEST,LZEW,15.48
2024-03-05,13,4,LZ_WEST,LZEW,15.65
2024-03-05,14,1,LZ_WEST,LZEW,16.07
2024-03-05,14,2,LZ_WEST,LZEW,16.41
2024-03-05,14,3,LZ_WEST,LZEW,17.69
2024-03-05,14,4,LZ_WEST,LZEW,15.34
2024-03-05,15,1,LZ_WEST,LZEW,15.79
2024-03-05,15,2,LZ_WEST,LZEW,15.01
2024-03-05,15,3,LZ_WEST,LZEW,14.96
2024-03-05,15,4,LZ_WEST,LZEW,15.18
2024-03-05,16,1,LZ_WEST,LZEW,14.93
2024-03-05,16,2,LZ_WEST,LZEW,14.29
2024-03-05,16,3,LZ_WEST,LZEW,9.94
2024-03-05,16,4,LZ_WEST,LZEW,11.01
2024-03-05,17,1,LZ_WEST,LZEW,14.49
2024-03-05,17,2,LZ_WEST,LZEW,14.88
2024-03-05,17,3,LZ_WEST,LZEW,16.12
2024-03-05,17,4,LZ_WEST,LZEW,19.99
2024-03-05,18,1,LZ_WEST,LZEW,19.12
2024-03-05,18,2,LZ_WEST,LZEW,43.39
2024-03-05,18,3,LZ_WEST,LZEW,24.98
2024-03-05,18,4,LZ_WEST,LZEW,239.99
2024-03-05,19,1,LZ_WEST,LZEW,122.09
2024-03-05,19,2,LZ_WEST,LZEW,145.14
2024-03-05,19,3,LZ_WEST,LZEW,137.31
2024-03-05,19,4,LZ_WEST,LZEW,131.21
2024-03-05,20,1,LZ_WEST,LZEW,114.86
2024-03-05,20,2,LZ_WEST,LZEW,127.39
2024-03-05,20,3,LZ_WEST,LZEW,121.47
2024-03-05,20,4,LZ_WEST,LZEW,121.14
2024-03-05,21,1,LZ_WEST,LZEW,152.79
2024-03-05,21,2,LZ_WEST,LZEW,159.28
2024-03-05,21,3,LZ_WEST,LZEW,123.38
2024-03-05,21,4,LZ_WEST,LZEW,122.90
2024-03-05,22,1,LZ_WEST,LZEW,110.54
2024-03-05,22,2,LZ_WEST,LZEW,113.29
2024-03-05,22,3,LZ_WEST,LZEW,127.46
2024-03-05,22,4,LZ_WEST,LZEW,135.72
2024-03-05,23,1,LZ_WEST,LZEW,152.83
2024-03-05,23,2,LZ_WEST,LZEW,104.76
2024-03-05,23,3,LZ_WEST,LZEW,118.12
2024-03-05,23,4,LZ_WEST,LZEW,101.65
2024-03-05,24,1,LZ_WEST,LZEW,102.13
2024-03-05,24,2,LZ_WEST,LZEW,113.30
2024-03-05,24,3,LZ_WEST,LZEW,99.90
2024-03-05,24,4,LZ_WEST,LZEW,97.32
2024-03-06,1,1,LZ_WEST,LZEW,91.29
2024-03-06,1,2,LZ_WEST,LZEW,76.44
2024-03-06,1,3,LZ_WEST,LZEW,63.01
2024-03-06,1,4,LZ_WEST,LZEW,56.81
2024-03-06,2,1,LZ_WEST,LZEW,69.45
2024-03-06,2,2,LZ_WEST,LZEW,62.58
2024-03-06,2,3,LZ_WEST,LZEW,63.19
2024-03-06,2,4,LZ_WEST,LZEW,65.66
2024-03-06,3,1,LZ_WEST,LZEW,65.34
2024-03-06,3,2,LZ_WEST,LZEW,70.95
2024-03-06,3,3,LZ_WEST,LZEW,70.62
2024-03-06,3,4,LZ_WEST,LZEW,73.67
2024-03-06,4,1,LZ_WEST,LZEW,70.41
2024-03-06,4,2,LZ_WEST,LZEW,68.60
2024-03-06,4,3,LZ_WEST,LZEW,47.56
